WALL_CHAR,grayBrogue,floorBackColor,10,0,DF_PLAIN_FIRE,0,DF_OPEN_PORTCULLIS,0,NO_LIGHT,(T_OBSTRUCTS_PASSABILITY | T_OBSTRUCTS_ITEMS), (TM_STAND_IN_TILE | TM_VANISHES_UPON_PROMOTION | TM_IS_WIRED | TM_LIST_IN_SIDEBAR | TM_VISUALLY_DISTINCT | TM_CONNECTS_LEVEL), "a heavy portcullis","The iron bars rattle but will not budge; they are firmly locked in place."
FLOOR_CHAR,floorForeColor,floorBackColor,95,0,DF_PLAIN_FIRE,0,DF_ACTIVATE_PORTCULLIS,0,NO_LIGHT,(0), (TM_VANISHES_UPON_PROMOTION | TM_IS_WIRED),                                                    "the ground",""
WALL_CHAR,doorForeColor,floorBackColor,10,100,DF_WOODEN_BARRICADE_BURN,0,0,0,NO_LIGHT,(T_OBSTRUCTS_PASSABILITY | T_OBSTRUCTS_ITEMS | T_IS_FLAMMABLE), (TM_STAND_IN_TILE | TM_VANISHES_UPON_PROMOTION | TM_VISUALLY_DISTINCT | TM_CONNECTS_LEVEL),"a dry wooden barricade","The wooden barricade is firmly set but has dried over the years. Might it burn?"
WALL_CHAR,torchLightColor,wallBackColor,0,0,DF_PLAIN_FIRE,0,DF_PILOT_LIGHT,0,TORCH_LIGHT,(T_OBSTRUCTS_EVERYTHING), (TM_STAND_IN_TILE | TM_VANISHES_UPON_PROMOTION | TM_IS_WIRED),"a wall-mounted torch","The torch is anchored firmly to the wall, and sputters quietly in the gloom."
FIRE_CHAR,fireForeColor,wallBackColor,0,0,DF_PLAIN_FIRE,0,0,0,TORCH_LIGHT,(T_OBSTRUCTS_EVERYTHING | T_IS_FIRE), (TM_STAND_IN_TILE | TM_LIST_IN_SIDEBAR),"a fallen torch","The torch lies at the foot of the wall, spouting gouts of flame haphazardly."
WALL_CHAR,torchColor,wallBackColor,0,0,DF_PLAIN_FIRE,0,DF_HAUNTED_TORCH_TRANSITION,0,TORCH_LIGHT,(T_OBSTRUCTS_EVERYTHING), (TM_STAND_IN_TILE | TM_VANISHES_UPON_PROMOTION | TM_IS_WIRED),"a wall-mounted torch","The torch is anchored firmly to the wall and sputters quietly in the gloom."
WALL_CHAR,torchColor,wallBackColor,0,0,DF_PLAIN_FIRE,0,DF_HAUNTED_TORCH,2000,TORCH_LIGHT,(T_OBSTRUCTS_EVERYTHING), (TM_STAND_IN_TILE | TM_VANISHES_UPON_PROMOTION),                          "a wall-mounted torch","The torch is anchored firmly to the wall and sputters quietly in the gloom."
WALL_CHAR,hauntedTorchColor,wallBackColor,0,0,DF_PLAIN_FIRE,0,0,0,HAUNTED_TORCH_LIGHT,(T_OBSTRUCTS_EVERYTHING), (TM_STAND_IN_TILE),                                                   "a sputtering torch","A dim purple flame sputters and spits atop this wall-mounted torch."
WALL_CHAR,wallForeColor,wallBackColor,0,0,DF_PLAIN_FIRE,DF_REVEAL_LEVER,0,0,NO_LIGHT,(T_OBSTRUCTS_EVERYTHING), (TM_STAND_IN_TILE | TM_VANISHES_UPON_PROMOTION | TM_IS_SECRET),"a stone wall","The rough stone wall is firm and unyielding."
LEVER_CHAR,wallForeColor,wallBackColor,0,0,DF_PLAIN_FIRE,0,DF_PULL_LEVER,  0,NO_LIGHT,(T_OBSTRUCTS_EVERYTHING), (TM_STAND_IN_TILE | TM_VANISHES_UPON_PROMOTION | TM_IS_WIRED | TM_PROMOTES_ON_PLAYER_ENTRY | TM_LIST_IN_SIDEBAR | TM_VISUALLY_DISTINCT | TM_INVERT_WHEN_HIGHLIGHTED),"a lever", "The lever moves."
LEVER_PULLED_CHAR,wallForeColor,wallBackColor,0,0,DF_PLAIN_FIRE,0,0,0,NO_LIGHT,(T_OBSTRUCTS_EVERYTHING), (TM_STAND_IN_TILE),                                                       "an inactive lever",    "The lever won't budge."
WALL_CHAR,wallForeColor,wallBackColor,0,0,DF_PLAIN_FIRE,0,DF_CREATE_LEVER,0,NO_LIGHT,(T_OBSTRUCTS_EVERYTHING),(TM_STAND_IN_TILE | TM_IS_WIRED),"a stone wall","The rough stone wall is firm and unyielding."
STATUE_CHAR,wallBackColor,statueBackColor,0,0,DF_PLAIN_FIRE,0,0,0,NO_LIGHT,(T_OBSTRUCTS_PASSABILITY | T_OBSTRUCTS_ITEMS | T_OBSTRUCTS_GAS | T_OBSTRUCTS_SURFACE_EFFECTS), (TM_STAND_IN_TILE),"a marble statue","The cold marble statue has weathered the years with grace."
STATUE_CHAR,wallBackColor,statueBackColor,0,0,DF_PLAIN_FIRE,0,DF_CRACKING_STATUE,0,NO_LIGHT,(T_OBSTRUCTS_PASSABILITY | T_OBSTRUCTS_ITEMS | T_OBSTRUCTS_GAS | T_OBSTRUCTS_SURFACE_EFFECTS), (TM_STAND_IN_TILE | TM_VANISHES_UPON_PROMOTION | TM_IS_WIRED),"a marble statue","The cold marble statue has weathered the years with grace."
STATUE_CHAR,wallBackColor,statueBackColor,0,0,DF_PLAIN_FIRE,0,DF_STATUE_SHATTER,3500,NO_LIGHT,(T_OBSTRUCTS_PASSABILITY | T_OBSTRUCTS_ITEMS | T_OBSTRUCTS_GAS | T_OBSTRUCTS_SURFACE_EFFECTS), (TM_STAND_IN_TILE | TM_VANISHES_UPON_PROMOTION | TM_LIST_IN_SIDEBAR),"a cracking statue","Deep cracks ramble down the side of the statue even as you watch."
STATUE_CHAR,wallBackColor,statueBackColor,0,0,DF_PLAIN_FIRE,0,DF_STATUE_SHATTER,0,NO_LIGHT,(T_OBSTRUCTS_PASSABILITY | T_OBSTRUCTS_ITEMS | T_OBSTRUCTS_GAS | T_OBSTRUCTS_SURFACE_EFFECTS), (TM_STAND_IN_TILE | TM_VANISHES_UPON_PROMOTION | TM_IS_WIRED),"a marble statue","The cold marble statue has weathered the years with grace."
OMEGA_CHAR,wallBackColor,floorBackColor,17,0,DF_PLAIN_FIRE,0,DF_PORTAL_ACTIVATE,0,NO_LIGHT,(T_OBSTRUCTS_ITEMS), (TM_STAND_IN_TILE | TM_IS_WIRED | TM_LIST_IN_SIDEBAR | TM_VISUALLY_DISTINCT),  "a stone archway","This ancient moss-covered stone archway radiates a strange, alien energy."
WALL_CHAR,wallForeColor,wallBackColor,0,0,DF_PLAIN_FIRE,0,DF_TURRET_EMERGE,0,NO_LIGHT,(T_OBSTRUCTS_EVERYTHING), (TM_STAND_IN_TILE | TM_VANISHES_UPON_PROMOTION | TM_IS_WIRED),"a stone wall","The rough stone wall is firm and unyielding."
WALL_CHAR,wallForeColor,wallBackColor,0,0,DF_PLAIN_FIRE,0,DF_WALL_SHATTER,0,NO_LIGHT,(T_OBSTRUCTS_EVERYTHING), (TM_STAND_IN_TILE | TM_VANISHES_UPON_PROMOTION | TM_IS_WIRED),"a stone wall","The rough stone wall is firm and unyielding."
FLOOR_CHAR,floorForeColor,floorBackColor,95,0,DF_PLAIN_FIRE,0,DF_DARKENING_FLOOR,0,NO_LIGHT,(0), (TM_VANISHES_UPON_PROMOTION | TM_IS_WIRED),"the ground",""
FLOOR_CHAR,floorForeColor,floorBackColor,95,0,DF_PLAIN_FIRE,0,DF_DARK_FLOOR,1500,NO_LIGHT,(0), (TM_VANISHES_UPON_PROMOTION),"the ground",""
FLOOR_CHAR,floorForeColor,floorBackColor,95,0,DF_PLAIN_FIRE,0,0,0,DARKNESS_CLOUD_LIGHT, 0, 0,"the ground",""
FLOOR_CHAR,floorForeColor,floorBackColor,95,0,DF_PLAIN_FIRE,0,0,0,NO_LIGHT,(0),(TM_VANISHES_UPON_PROMOTION | TM_IS_WIRED | TM_PROMOTES_ON_PLAYER_ENTRY),"the ground",""
ALTAR_CHAR,altarForeColor,altarBackColor,17, 0,0,0,0,0,CANDLE_LIGHT,(T_OBSTRUCTS_SURFACE_EFFECTS), (TM_LIST_IN_SIDEBAR | TM_VISUALLY_DISTINCT),"a candle-lit altar","a gilded altar is adorned with candles that flicker in the breeze."
GEM_CHAR,altarForeColor,altarBackColor,17, 0,0,0,0,0,CANDLE_LIGHT,(T_OBSTRUCTS_SURFACE_EFFECTS), (TM_PROMOTES_WITH_KEY | TM_IS_WIRED | TM_LIST_IN_SIDEBAR),"a candle-lit altar","ornate gilding spirals around a spherical depression in the top of the altar."
ALTAR_CHAR,altarForeColor,altarBackColor,17, 0,0,0,DF_ITEM_CAGE_CLOSE,0,CANDLE_LIGHT,(T_OBSTRUCTS_SURFACE_EFFECTS), (TM_VANISHES_UPON_PROMOTION | TM_IS_WIRED | TM_PROMOTES_WITHOUT_KEY | TM_LIST_IN_SIDEBAR | TM_VISUALLY_DISTINCT),"a candle-lit altar","a cage, open on the bottom, hangs over this altar on a retractable chain."
WALL_CHAR,altarBackColor,veryDarkGrayBrogue,17, 0,0,0,DF_ITEM_CAGE_OPEN,0,CANDLE_LIGHT,(T_OBSTRUCTS_PASSABILITY | T_OBSTRUCTS_SURFACE_EFFECTS), (TM_STAND_IN_TILE | TM_VANISHES_UPON_PROMOTION | TM_PROMOTES_WITH_KEY | TM_IS_WIRED | TM_LIST_IN_SIDEBAR | TM_VISUALLY_DISTINCT),"an iron cage","the missing item must be replaced before you can access the remaining items."
ALTAR_CHAR,altarForeColor,altarBackColor,17, 0,0,0,DF_ALTAR_INERT,0,CANDLE_LIGHT,(T_OBSTRUCTS_SURFACE_EFFECTS), (TM_VANISHES_UPON_PROMOTION | TM_IS_WIRED | TM_PROMOTES_ON_ITEM_PICKUP | TM_LIST_IN_SIDEBAR | TM_VISUALLY_DISTINCT),"a candle-lit altar","a weathered stone altar is adorned with candles that flicker in the breeze."
ALTAR_CHAR,altarForeColor,altarBackColor,17, 0,0,0,DF_ALTAR_RETRACT,0,CANDLE_LIGHT,(T_OBSTRUCTS_SURFACE_EFFECTS), (TM_VANISHES_UPON_PROMOTION | TM_IS_WIRED | TM_PROMOTES_ON_ITEM_PICKUP | TM_LIST_IN_SIDEBAR | TM_VISUALLY_DISTINCT),"a candle-lit altar","a weathered stone altar is adorned with candles that flicker in the breeze."
WALL_CHAR,altarBackColor,veryDarkGrayBrogue,17, 0,0,0,DF_CAGE_DISAPPEARS,0,CANDLE_LIGHT,(T_OBSTRUCTS_PASSABILITY | T_OBSTRUCTS_SURFACE_EFFECTS), (TM_STAND_IN_TILE | TM_VANISHES_UPON_PROMOTION | TM_IS_WIRED | TM_LIST_IN_SIDEBAR | TM_VISUALLY_DISTINCT),"an iron cage","the cage won't budge. Perhaps there is a way to raise it nearby..."
ALTAR_CHAR,altarForeColor,pedestalBackColor,17, 0,0,0,0,0,CANDLE_LIGHT,(T_OBSTRUCTS_SURFACE_EFFECTS), 0,"a stone pedestal","elaborate carvings wind around this ancient pedestal."
ALTAR_CHAR,floorBackColor,veryDarkGrayBrogue,17, 0,0,0,0,0,NO_LIGHT,(0), (TM_STAND_IN_TILE),"an open cage","the interior of the cage is filthy and reeks of decay."
WALL_CHAR,grayBrogue,darkGrayBrogue,17, 0,0,0,DF_MONSTER_CAGE_OPENS,0,NO_LIGHT,(T_OBSTRUCTS_PASSABILITY | T_OBSTRUCTS_SURFACE_EFFECTS | T_OBSTRUCTS_GAS), (TM_STAND_IN_TILE | TM_VANISHES_UPON_PROMOTION | TM_PROMOTES_WITH_KEY | TM_LIST_IN_SIDEBAR | TM_INTERRUPT_EXPLORATION_WHEN_SEEN),"a locked iron cage","the bars of the cage are firmly set and will not budge."
ALTAR_CHAR,bridgeFrontColor,bridgeBackColor,17,20,DF_COFFIN_BURNS,0,DF_COFFIN_BURSTS,0,NO_LIGHT,(T_IS_FLAMMABLE), (TM_IS_WIRED | TM_VANISHES_UPON_PROMOTION | TM_LIST_IN_SIDEBAR),"a sealed coffin","a coffin made from thick wooden planks rests in a bed of moss."
ALTAR_CHAR,black,bridgeBackColor,17,20,DF_PLAIN_FIRE,0,0,0,NO_LIGHT,(T_IS_FLAMMABLE), (TM_STAND_IN_TILE | TM_VANISHES_UPON_PROMOTION | TM_LIST_IN_SIDEBAR),"an empty coffin","an open wooden coffin rests in a bed of moss."

// traps (part of dungeon layer):
FLOOR_CHAR,floorForeColor,floorBackColor,95,0,DF_POISON_GAS_CLOUD, DF_SHOW_POISON_GAS_TRAP, 0, 0,NO_LIGHT,(T_IS_DF_TRAP), (TM_IS_SECRET),"the ground",""
TRAP_CHAR,poisonGasColor,0,30,0,DF_POISON_GAS_CLOUD, 0,0,0,NO_LIGHT,(T_IS_DF_TRAP), (TM_LIST_IN_SIDEBAR | TM_VISUALLY_DISTINCT),"a caustic gas trap","there is a hidden pressure plate in the floor above a reserve of caustic gas."
FLOOR_CHAR,floorForeColor,floorBackColor,95,0,DF_POISON_GAS_CLOUD, DF_SHOW_TRAPDOOR,0,0,NO_LIGHT,(T_AUTO_DESCENT), (TM_IS_SECRET),"the ground","you plunge through a hidden trap door!"
CHASM_CHAR,chasmForeColor,black,30,0,DF_POISON_GAS_CLOUD,0,0,0,NO_LIGHT,(T_AUTO_DESCENT), 0,"a hole","you plunge through a hole in the ground!"
FLOOR_CHAR,floorForeColor,floorBackColor,95,0,0,DF_SHOW_PARALYSIS_GAS_TRAP, 0, 0,NO_LIGHT,(T_IS_DF_TRAP), (TM_IS_SECRET | TM_IS_WIRED),                                                       "the ground",""
TRAP_CHAR,pink,0,30,0,0,0,0,0,NO_LIGHT,(T_IS_DF_TRAP),(TM_IS_WIRED | TM_LIST_IN_SIDEBAR | TM_VISUALLY_DISTINCT),"a paralysis trigger","there is a hidden pressure plate in the floor."
FLOOR_CHAR,floorForeColor,floorBackColor,95,0,DF_PLAIN_FIRE,DF_DISCOVER_PARALYSIS_VENT, DF_PARALYSIS_VENT_SPEW,0,NO_LIGHT,(0), (TM_VANISHES_UPON_PROMOTION | TM_IS_SECRET | TM_IS_WIRED),"the ground",""
VENT_CHAR,pink,0,30,0,DF_PLAIN_FIRE,0,DF_PARALYSIS_VENT_SPEW,0,NO_LIGHT,(0), (TM_IS_WIRED | TM_LIST_IN_SIDEBAR | TM_VISUALLY_DISTINCT),"an inactive gas vent","A dormant gas vent is connected to a reserve of paralytic gas."
FLOOR_CHAR,floorForeColor,floorBackColor,95,0,DF_CONFUSION_GAS_TRAP_CLOUD,DF_SHOW_CONFUSION_GAS_TRAP, 0,0,NO_LIGHT,(T_IS_DF_TRAP), (TM_IS_SECRET),"the ground",""
TRAP_CHAR,confusionGasColor,0,30,0,DF_CONFUSION_GAS_TRAP_CLOUD,0,0,0,NO_LIGHT,(T_IS_DF_TRAP), (TM_LIST_IN_SIDEBAR | TM_VISUALLY_DISTINCT),"a confusion trap","A hidden pressure plate accompanies a reserve of psychotropic gas."
FLOOR_CHAR,floorForeColor,floorBackColor,95,0,DF_FLAMETHROWER,DF_SHOW_FLAMETHROWER_TRAP, 0,0,NO_LIGHT,(T_IS_DF_TRAP), (TM_IS_SECRET),"the ground",""
TRAP_CHAR,red,0,30,0,DF_FLAMETHROWER,0,0,0,NO_LIGHT,(T_IS_DF_TRAP), (TM_LIST_IN_SIDEBAR | TM_VISUALLY_DISTINCT),"a fire trap","A hidden pressure plate is connected to a crude flamethrower mechanism."
FLOOR_CHAR,floorForeColor,floorBackColor,95,0,DF_FLOOD,DF_SHOW_FLOOD_TRAP, 0,0,NO_LIGHT,(T_IS_DF_TRAP), (TM_IS_SECRET),"the ground",""
TRAP_CHAR,blue,0,58,0,DF_FLOOD,0,0,0,NO_LIGHT,(T_IS_DF_TRAP),(TM_LIST_IN_SIDEBAR | TM_VISUALLY_DISTINCT),"a flood trap","A hidden pressure plate is connected to floodgates in the walls and ceiling."
FLOOR_CHAR,floorForeColor,floorBackColor,95,0,DF_NET,DF_SHOW_NET_TRAP,0,0,NO_LIGHT,(T_IS_DF_TRAP),(TM_IS_SECRET),"the ground",""
TRAP_CHAR,tanColor,0,30,0,DF_NET,0,0,0,NO_LIGHT,(T_IS_DF_TRAP),(TM_LIST_IN_SIDEBAR | TM_VISUALLY_DISTINCT),"a net trap","you see netting subtly concealed in the ceiling over a hidden pressure plate."
FLOOR_CHAR,floorForeColor,floorBackColor,95,0,DF_AGGRAVATE_TRAP,DF_SHOW_ALARM_TRAP,0,0,NO_LIGHT,(T_IS_DF_TRAP),(TM_IS_SECRET),"the ground",""
TRAP_CHAR,grayBrogue,0,30,0,DF_AGGRAVATE_TRAP, 0,0,0,NO_LIGHT,(T_IS_DF_TRAP),(TM_LIST_IN_SIDEBAR | TM_VISUALLY_DISTINCT),"an alarm trap","a hidden pressure plate is connected to a loud alarm mechanism."
FLOOR_CHAR,floorForeColor,floorBackColor,95,0,DF_PLAIN_FIRE,DF_SHOW_POISON_GAS_VENT, DF_POISON_GAS_VENT_OPEN, 0, NO_LIGHT, (0), (TM_VANISHES_UPON_PROMOTION | TM_IS_SECRET | TM_IS_WIRED),"the ground",""
VENT_CHAR,floorForeColor,0,30,0,DF_PLAIN_FIRE,0,DF_POISON_GAS_VENT_OPEN,0,NO_LIGHT,(0), (TM_VANISHES_UPON_PROMOTION | TM_IS_WIRED | TM_LIST_IN_SIDEBAR | TM_VISUALLY_DISTINCT),"an inactive gas vent","An inactive gas vent is hidden in a crevice in the ground."
VENT_CHAR,floorForeColor,0,30,0,DF_PLAIN_FIRE,0,DF_VENT_SPEW_POISON_GAS,10000,NO_LIGHT,0, (TM_LIST_IN_SIDEBAR | TM_VISUALLY_DISTINCT),"a gas vent","Clouds of caustic gas are wafting out of a hidden vent in the floor."
FLOOR_CHAR,floorForeColor,floorBackColor,95,0,DF_PLAIN_FIRE,DF_SHOW_METHANE_VENT, DF_METHANE_VENT_OPEN,0,NO_LIGHT,(0), (TM_VANISHES_UPON_PROMOTION | TM_IS_SECRET | TM_IS_WIRED),"the ground",""
VENT_CHAR,floorForeColor,0,30,0,DF_PLAIN_FIRE,0,DF_METHANE_VENT_OPEN,0,NO_LIGHT,(0), (TM_VANISHES_UPON_PROMOTION | TM_IS_WIRED | TM_LIST_IN_SIDEBAR | TM_VISUALLY_DISTINCT),"an inactive gas vent","An inactive gas vent is hidden in a crevice in the ground."
VENT_CHAR,floorForeColor,0,30,15,DF_EMBERS,0,DF_VENT_SPEW_METHANE,5000,NO_LIGHT,(T_IS_FLAMMABLE),(TM_LIST_IN_SIDEBAR | TM_VISUALLY_DISTINCT),"a gas vent","Clouds of explosive gas are wafting out of a hidden vent in the floor."
VENT_CHAR,grayBrogue,0,15,15,DF_EMBERS,0,DF_STEAM_PUFF,250,NO_LIGHT,T_OBSTRUCTS_ITEMS, (TM_LIST_IN_SIDEBAR | TM_VISUALLY_DISTINCT),"a steam vent","A natural crevice in the floor periodically vents scalding gouts of steam."
TRAP_CHAR,whiteBrogue,chasmEdgeBackColor,15,0,0,0,DF_MACHINE_PRESSURE_PLATE_USED,0,NO_LIGHT,(T_IS_DF_TRAP),(TM_VANISHES_UPON_PROMOTION | TM_PROMOTES_ON_STEP | TM_IS_WIRED | TM_LIST_IN_SIDEBAR | TM_VISUALLY_DISTINCT),"a pressure plate","There is an exposed pressure plate here. A thrown item might trigger it."
TRAP_CHAR,darkGrayBrogue,chasmEdgeBackColor,15,0,0,0,0,0,NO_LIGHT,0,(TM_LIST_IN_SIDEBAR),"an inactive pressure plate", "This pressure plate has already been depressed."
CHASM_CHAR,glyphColor,0,42,0,0,0,DF_INACTIVE_GLYPH,0,GLYPH_LIGHT_DIM,(0),(TM_VANISHES_UPON_PROMOTION | TM_IS_WIRED | TM_PROMOTES_ON_PLAYER_ENTRY | TM_VISUALLY_DISTINCT),"a magical glyph","A strange glyph, engraved into the floor, flickers with magical light."
CHASM_CHAR,glyphColor,0,42,0,0,0,DF_ACTIVE_GLYPH,10000,GLYPH_LIGHT_BRIGHT,(0), (TM_VANISHES_UPON_PROMOTION | TM_VISUALLY_DISTINCT),"a glowing glyph","A strange glyph, engraved into the floor, radiates magical light."
DEWAR_CHAR,poisonGasColor,darkGrayBrogue,10,20,DF_DEWAR_CAUSTIC,0,DF_DEWAR_CAUSTIC,0,NO_LIGHT,(T_OBSTRUCTS_PASSABILITY | T_OBSTRUCTS_SURFACE_EFFECTS | T_OBSTRUCTS_GAS | T_IS_FLAMMABLE), (TM_VANISHES_UPON_PROMOTION | TM_VISUALLY_DISTINCT | TM_LIST_IN_SIDEBAR | TM_PROMOTES_ON_PLAYER_ENTRY | TM_INVERT_WHEN_HIGHLIGHTED),"a glass dewar of caustic gas", ""
DEWAR_CHAR,confusionGasColor,darkGrayBrogue,10,20,DF_DEWAR_CONFUSION,0,DF_DEWAR_CONFUSION,0,NO_LIGHT,(T_OBSTRUCTS_PASSABILITY | T_OBSTRUCTS_SURFACE_EFFECTS | T_OBSTRUCTS_GAS | T_IS_FLAMMABLE), (TM_VANISHES_UPON_PROMOTION | TM_VISUALLY_DISTINCT | TM_LIST_IN_SIDEBAR | TM_PROMOTES_ON_PLAYER_ENTRY | TM_INVERT_WHEN_HIGHLIGHTED),"a glass dewar of confusion gas", ""
DEWAR_CHAR,pink,darkGrayBrogue,10, 20, DF_DEWAR_PARALYSIS,0,DF_DEWAR_PARALYSIS,0,NO_LIGHT,(T_OBSTRUCTS_PASSABILITY | T_OBSTRUCTS_SURFACE_EFFECTS | T_OBSTRUCTS_GAS | T_IS_FLAMMABLE), (TM_VANISHES_UPON_PROMOTION | TM_VISUALLY_DISTINCT | TM_LIST_IN_SIDEBAR | TM_PROMOTES_ON_PLAYER_ENTRY | TM_INVERT_WHEN_HIGHLIGHTED),"a glass dewar of paralytic gas", ""
